title,is_complite,genre,author,synopsis,price,total_episode,comment,img_link
야왕쟁천록 [단행본],완결,무협,오채지,"흑도의 밤하늘을 지배했던 위대한 사내의 일대기!

“사선을 넘나들면서 배운 무공이 아니라면 춤사위에 불과하다.”

장강을 경계로 십오문정도(十五門正道)와 마도십종(魔道十宗)이 첨예하게 대립한 강호!
천하의 흑도들도 어느 쪽이든 선택을 강요받는데.....
그 어지러운 세상에 우뚝 선 영웅이 있었으니.
십만흑도여, 그를 따르라!",9,5,36,https://comicthumb-phinf.pstatic.net/20180103_225/pocket_1514962581747aoxB4_JPEG/image.JPEG?type=m260
버려진 세계 [단행본],완결,현판,수민,"죽음을 각오한 자만이 살아남을 수 있는 거친 세상이 도래한다! 알 수 없는 이유로 싱크홀이 열리고 전 세계에 몬스터가 출몰하여 인간과 생존을 건 전쟁을 벌인 지 20여 년 5년의 군 복무 제대를 눈앞에 두고 위험한 작전에 투입된 병장 고상혁 싱크홀에 빨려 들어가 이계의 미궁으로 떨어졌다가 가까스로 다시 돌아오는 데 성공하지만 세상은 싱크홀이 열리기 전의 평화로운 시기, 2013년!

수민의 판타지 장편 소설 『버려진 세계』",9,6,8,https://comicthumb-phinf.pstatic.net/20140418_40/pocket_1397782839132MvtXH_JPEG/140402087.jpg?type=m260
책을 읽으면 경험이 쌓여! [외전 특별편 추가],완결,현판,형상준,"에피루스 베스트 판타지 연재 소설!

「경험치북에 당신의 경험을 적으시겠습니까?」

게임도 아니고, 책을 읽으면 경험치가 쌓인다고?
……그런데, 그것이 실제로 일어났다!

내 경험을 적으면 경험치가 쌓이고,
그 경험을 대가로 다른 필기자의 경험을 얻을 수 있다.

우연히 집어든 책 한 권에 인생이 바뀐 소년의 이야기.",1,435,1385,https://comicthumb-phinf.pstatic.net/20180822_189/pocket_1534919994528it8F5_JPEG/264279_420.jpg?type=m260
흑월애,완결,로맨스,세련,"탐욕과 욕망만 남은 노쇠한 왕. 야심을 품은 왕세자와 권력을 손에 쥐려는 중전.
그들을 둘러싼 채 소리 없는 전쟁이 벌어지는 곳, 예국.
그곳에 밤의 주인 ‘흑월’이 있었다.

새까만 어둠 속 유난히 새하얀 반쪽 얼굴. 칠흑 같은 머리.
육 척도 훨씬 넘는 길고 단단한 몸을 한 치의 틈도 없이 검은 무복으로 감싼 그는
서가의 주인, 서원우이자 흑월이었다.

비상한 능력으로 약관의 나이에 예국의 학사 자리에까지 오른 원우는
공주의 강론을 맡아 궁을 드나듦과 동시에 세자와 긴밀한 교류를 나누기 시작한다.
아버지와 어머니 두 사람을 모두 미쳐 버리게 한 왕에게 복수하기 위하여.

그런 원우 곁에서 그림자처럼 그를 보필하는 여인, 영.
신분을 숨겨야 하기에 무사로 위장한 채 자신 곁에 머무는 그녀에게
원우는 죄책감, 고통스러운 욕망, 누구에게도 뺏기지 않으리란 간절함을 품고 있다.

그러던 어느 날, 예국이 모시는 대국에서 찾아온 사신이 갑작스러운 요구를 한다.
서원우 학사와 그의 약혼녀를 태자가 보고 싶어 하니 긴히 방문해 달라는 것.

하지만 그와 약혼녀, 예령은 오직 반정을 위한 계약적 관계이자
그녀는 윤씨 가문을 이끄는 수장이었기에 절대 예국을 떠나선 안 되었다.
결국 그들은 누구도 신분을 모르는 영을 예령으로 둔갑시키기로 한다.

그렇게 예령으로 분한 영은, 10년 만에 남자 무사로서의 모습을 버리고
아리따운 여자로서 원우 앞에 모습을 드러내는데…….",1,85,40,https://comicthumb-phinf.pstatic.net/20161216_90/pocket_1481867775552rP4zs_JPEG/__%28%29_161215.jpg?type=m260
건들면 죽는다 [단행본],완결,현판,다크홀릭,"무림을 뒤흔든 고금제일의 살수 무(霧)!
천하제일의 정점을 찍고 허무한 노년에 가정을 꾸리며 평범하게 살기로 결심한 날,
그렇게 그는… 죽었다.
“실수라니 장난하냐!”
사신의 실수로 인하여 죽어버렸지만
새롭게 숀으로 태어나 파란을 일으킨다.
내 앞을 막지 마라!
날 건드리면 죽는다!",9,13,48,https://comicthumb-phinf.pstatic.net/20160120_66/pocket_1453271576808n32sa_JPEG/__13%28%29.jpg?type=m260
멸제의 카휀,완결,판타지,남수아,"기억을 잃은 남자가 숲 한가운데서 눈을 뜬다. 자신의 이름도 모르는 그는 그러나 고위의 마법들을 술술 기억해내고, 발 닿은 세상을 조금씩 바꿔가며 자신을 되찾는 여행을 이어가는데...
				",1,245,31,https://comicthumb-phinf.pstatic.net/20140820_64/pocket_1408512886879XUtpt_JPEG/se1112.jpg?type=m260
능력 강탈자 스틸러,완결,현판,두리안,"현대병기의 위력을 무시하는 인베이더.
전원 능력자로 이루어진 인베이더 전문 퇴치업체 WMD의 출범으로
사회도 WMD를 중심으로 돌아가게 되었다.
최강운의 꿈 역시 WMD에 입사하는 것이지만 능력이 없다는 사실이 항상 발목을 붙잡았다.
하지만, 능력을 훔칠 수만 있다면...


** 현재 장르소설 연재 사이트 플레이뷰(www.playview.co.kr)에서 웹소설 연재 중 입니다.",1,124,29,https://comicthumb-phinf.pstatic.net/20151103_288/pocket_1446510711890M8sds_JPEG/cover_f.jpg?type=m260
베스트 오브 베스트 [단행본],완결,현판,정사부,"아버지의 죽음과 함께 남겨진 고서 한 권. 책을 펼친 순간, 이미 인연은 시작되었다. 가진 것 없는 처량한 신세지만 바르게 살았다. 호스트 출신의 성공 신화, 현대판 카사노바의 활약이 시작된다.

정사부의 현대 판타지 소설 『베스트 오브 베스트』",9,9,15,https://comicthumb-phinf.pstatic.net/20140224_213/pocket_1393206835765CPbv9_JPEG/140228743.jpg?type=m260
드림워커 [단행본],완결,판타지,김현우,"드림워커


꿈과 현실의 경계가 서서히 사라져 간다!
힘겨운 삶 속 나의 도피처는 오직 꿈뿐이었다.
생각은 내가 하고 있으나 몸은 내가 아닌 존재!
자각하지 못하는 사이 꿈이 현실이 되고,
현실이 꿈이 되어 삶이 잠식당했다.
루시드 드림!
어느 한쪽도 포기할 수 없게 된 두 개의 삶.
그런데, 꿈에서 깨어날 수는 있는 걸까?

필명 김현우

졸릴 땐 한 잔의 커피를,
기쁠 땐 한 병의 소주를,
허기질 땐 치킨 한 마리 해치우는,
언제 어디서나 볼 수 있는 평범한 청년.
주요 작품 : 셀피어드 전기, 프리덤, 검공 아리엘, 골든 메이지, 레드 데스티니, 다크 블레이즈, 다크스타, 워렌전기, 드림워커, 컴플리트 메이지",9,10,26,https://comicthumb-phinf.pstatic.net/20140411_154/pocket_13972194936342RkOj_JPEG/%B5%E5%B8%B2%BF%F6%C4%BF_%B5%F0%C4%DC%BA%CF_CI_10_%BF%CF.jpg?type=m260
천마왕,완결,현판,명마,"악마 상인, '다크 머천트'.
그들에게 납치된 인간들은 강제로 생존게임에 참가하게 된다.

그중 과거에서 돌아온 존재, 진마영이 있었다.
그는 이번 생은 좀 다르게 살아가려고 한다.

다시, 지옥과도 같은 생존게임이 시작된다!",1,201,13,https://comicthumb-phinf.pstatic.net/20160620_244/pocket_1466388340182kRfkY_JPEG/-.jpg?type=m260
"회귀, 마계 농부",완결,판타지,채병일,"마계에서 회귀한 최강철.
그런데 지구에 생겨나 있는 던전.
그 던전으로 들어가 마계 농법으로 농사를 짓기 시작하는데.",1,149,73,https://comicthumb-phinf.pstatic.net/20161108_227/pocket_1478568470937EksO8_JPEG/cover.jpg?type=m260
다이아몬드 [단행본],완결,현판,염치,"모든 투수가 꿈꾸는 마구(魔球)! 어느 날 내게 마구를 던질 수 있는 능력이 생긴다면? 평범했던 고등학생 재강의 특별한 야구이야기!
				",32,5,14,https://comicthumb-phinf.pstatic.net/20140403_30/pocket_1396515607782404aX_JPEG/%C7%A5%C1%F6-%B4%D9%C0%CC%BE%C6%B8%F3%B5%E55.jpg?type=m260
운룡쟁천 [단행본],완결,무협,조돈형,"팔룡전설의 기재 8인의 등장으로 들썩이는 천하. 그러나 여기 진정한 전설이 눈뜨려 하고 있었다. 그가 무림에 모습을 드러내는 날, 새로운 전설이 탄생할 것이다. 온 무림이 숨죽이며 기다리던 도극성의 무림행이 시작된다.
",9,9,20,https://comicthumb-phinf.pstatic.net/20130516_26/pocket_1368678720064GYLDY_JPEG/_9%28%29.jpg?type=m260
전생부 [단행본],완결,무협,화풍객,"[ 5월 4일까지 1권 무료 ]

은자 열 냥에 산 부적 한 장. 죽음에서 장대운을 다시 살게 하다. 과거로의 회귀! 새로운 삶! 모든 것을 얻을 수 있을 줄 알았다. 새롭게 써내려가는 역사에서는 무림을 구하는 영웅이 되겠다던 다짐을 지킬 수 있을 것인가?",9,10,22,https://comicthumb-phinf.pstatic.net/20140106_285/pocket_1388993665138MJx0e_JPEG/43899_10.jpg?type=m260
조선굴기 [단행본],완결,판타지,이윤규,"천재공학자 이종운.
의도하지 않게 죽음을 맞게 된다.
그러나 이에 굴하지 않고 자원하여, 정조의 아들인 문효로 환생한다.
이후, 종운은 조선을 변방소국으로 만든 청국의 음모를 쳐부수면서,
조선을 천하대국으로 만드는 대장정을 시작한다.",9,15,39,https://comicthumb-phinf.pstatic.net/20171108_222/pocket_15101262025405VpGR_JPEG/15.jpg?type=m260
나도 사랑은 처음이야,완결,로맨스,로아J,"아, 키스라는 게 이렇게 부드럽고 달콤한 거였다니.
온몸이 전부 다 녹아내릴 것 같아. 영원히 이 순간이 끝나지 않기를…….

“키스는 처음인가 보군. 키스 한 번 했다고 기절하는 건 아니겠지?”
이, 이 무례한 남자 대체 뭐니? 그런데 왜 이렇게 섹시한 거야? 짜증나게 잘생겼네!

지겨울 만큼 여자를 만나봤지만 단 한 번도 심장이 두근거려본 적 없는 오만한 남자 재혁과,
약혼과 결혼 그리고 파혼까지 해봤지만 아직 사랑을 해보지 못한 연서.

둘의 달콤하고 짜릿한 첫사랑이 시작됩니다.",1,87,146,https://comicthumb-phinf.pstatic.net/20170302_147/pocket_1488395268043yGjzY_JPEG/267775_1.jpg?type=m260
파워피처 만득씨,완결,현판,일필(一筆),"실직과 결혼 사기, 이어 취업 사기로 멕시코에 버려진 만득 씨.
그러던 그가 우연찮게 야구를 배우고,
서른이 넘은 나이에 인생 제2막이 열리는데...

우직하게 패스트볼을 고집하는 늦깎이 투수의 야구와 인생이야기!",1,200,7,https://comicthumb-phinf.pstatic.net/20150403_20/pocket_1428024605269nEC2S_JPEG/%C7%A5%C1%F6-%C6%C4%BF%F6%C7%C7%C3%B3-%B8%B8%B5%E6%BE%BE.jpg?type=m260
신대한제국 [단행본],연재중,판타지,한정훈,"신대한민국 작가의 새 장편 대체역사소설 신대한제국!

1866년 제국주의 시대, 쇄국정책을 추구하고 있는 조선.
안으로는 개혁을, 외부로는 개방과 쇄국 사이에서 갈등하는 흥선대원군

그 혼란기의 조선에 일곱 명의 이방인이 흥선대원군 앞에 나타난다.
“그 일곱 명의 귀인은 쓰시기에 따라 도움이 될 수도, 화가 될 수도 있습니다.”

산업화를 거쳐 제국주의의 그림자와 함께 동아시아로 눈을 돌린 서구 열강.
2014년의 대한민국에서 불려온 이방인들은 각기 군사와 경제,
산업과 공업의 현대지식으로 거대한 서구 강대국에 맞선다.

격동하는 시대, 당당하게 세계의 무대로 나아가려는 조선!
실존인물과 현대인이 써 내려가는 새로운 역사!

지금까지의 조선 말기는 잊어라.
이제부터 진정한 대한제국의 시작이다!",9,6,50,https://comicthumb-phinf.pstatic.net/20221025_39/pocket_16666728768705r9ie_JPEG/cover6.jpg?type=m260
몬스터 홀 [단행본],완결,판타지,킹메이커,"지구의 도시에 구멍이 뚫리고 사람들이 납치된다. 그곳에서 탈출하고 또 탈출해라. 조금 특별한 능력을 지닌 남자의 던전 돌파 분투기
				",32,8,67,https://comicthumb-phinf.pstatic.net/20141024_175/pocket_1414119296393RCRQ7_JPEG/%B8%F3%BD%BA%C5%CD%C8%A6_8.jpg?type=m260
절대공자 [단행본],완결,무협,북미혼,"북미혼 신무협 장편 소설 『절대공자』
장백산 심처의 신비문과 단학문 종래의 상식을 뛰어넘는 무공을 가진 제자 백산우, 강호로 나서다!
상계(商界)부터 황궁, 무림까지 세상에 외면 받는 자들은 구제하고 순리에 벗아난 자들을 응징하는 백산우의 위대한 행보가 시작된다!",32,15,49,https://comicthumb-phinf.pstatic.net/20180322_64/pocket_1521693517030Fx6vf_JPEG/cover15.jpg?type=m260
강철 상남자,완결,현판,최정연,"남자 중의 남자를 뜻 하는 단어, 상남자!
망나니 손자의 몸으로 새 삶을 살게 된 노인.
전혀 예상치 못한 방법으로 빛나는 인생을 살게 된 그의 이야기가 지금 막 시작 된다!",1,213,14,https://comicthumb-phinf.pstatic.net/20151020_154/pocket_14453058603606Ve8x_JPEG/sangnamja_cover.jpg?type=m260
생사신의 [단행본],완결,무협,류백영,"뛰어난 의사인 유신후. 저승사자가 찾아온 환자 조차 살려내는 의술을 가진 그에게 신이 시험을 내린다. ""죽어야 할 자를 무수히 살렸으니, 그 대가를 치르리라.""  정신을 차려보니 제대로 된 의료기기는 존재하지도 않는 중원강호에 떨어져 버린 유신후. 그는 칼과 무공, 그리고 음모와 귀계가 난무하는 강호에서 의술로 그만의 길을 가려한다. 생사를 판별하는 손이 그에게 있다. 생사신의라 불리게 되는 그의 강호일대기가 지금 펼쳐진다.
				",9,12,25,https://comicthumb-phinf.pstatic.net/20140428_89/pocket_1398665332214iFRrU_JPEG/12.jpg?type=m260
만렙 플레이어,연재중,판타지,비츄,"미친 스승이 말했다. 네가 세계에서 가장 강한 놈이 될 거라고.

""전 귀족출신도 아니고 아이템도 없는데 그게 가능해요?""
""닥쳐. 레벨이 갑이야.""

처음에는 헛소리라고 생각했다. 그의 눈에 레벨창이 보였다.

- 레벨 : 99",1,627,310,https://comicthumb-phinf.pstatic.net/20170224_210/pocket_1487918038662xMBsw_JPEG/0000.jpg?type=m260
천뢰무한 [단행본],완결,무협,박성진,"<절대무적> <북궁남가> <광마>
신조어 ‘금시조 월드’의 장본인!

<천뢰무한>

검은 피를 타고나 눈물 속에서 핍박받던 소년
세상에 반기를 들다!

죽음 직전, 물밑 동굴에서 뇌정마제의 비급을 손에 넣은 소년 낙무흔.
그는 기꺼이 그 기연을 받아들여 뇌정마제가 되고,
천하에 그의 복수가 시작되는데….",3,24,12,https://comicthumb-phinf.pstatic.net/20141103_157/pocket_1415003085905JEBzF_JPEG/%C3%B5%B7%DA%B9%AB%C7%D1.jpg?type=m260
맹주 [단행본],완결,무협,정구,"떠돌이 약장수 할아버지와 차력으로 먹고살던 홍영. 시정잡배에게 얻어맞아 기절했다 깨어나니 할아버지는 간데없고, 자신은 살인 누명을 쓰고 목이 잘릴 처지 그때 듣도 보도 못한 숙부라는 환관이 나타나 구해 주는데…… 사건마다 누명 쓰고 죄인으로 몰리는 인생! 보란 듯이 살아 보겠다는 그의 험난한 강호 질타기가 시작된다!

정구의 신무협 장편 소설 『맹주』",9,5,30,https://comicthumb-phinf.pstatic.net/20130620_239/pocket_1371720644500AlO2B_JPEG/130601303.jpg?type=m260
퍼스트 카운트다운,완결,판타지,전유택,"에피루스 베스트 판타지 연재 소설!

[현실을 넘어 세상을 바꾸는, 상상 속의 영웅을 만나다. 에피루스 <히어로북스>]

최첨단 과학의 수혜자인 인간이 마주한 이종족과 마법, 신이 존재하는 판타지 세계!
행성을 테라포밍하는 로켓제너레이션 세대와 말도 안 되는 존재들과의 조우.
존 윌리엄스는 한 치 앞도 예측할 수 없게 된 자신의 운명을 화성 전쟁 때부터 함께한,
중장기병용으로 개수한 오퍼레이팅 인공지능 <바니테일>에게 물었다.

“어이 바니테일. 우리 X된 거 맞지?”
[예. 100%의 확률로 X되셨습니다.]
.
.
.
[중위. 건투를 빈다. 그대의 어깨에 프론티어의 주민들과 우리 제군들의 목숨이 걸렸다.]

정예 중장기병 ‘블루숄더’출신의 중위 존 윌리엄스.
약간의 착오와 불운으로 인해 인류가 정착할 행성을 찾는 기약 없는 여정을 떠나게 된다.
그러나 안 되는 놈은 뒤로 넘어져도 코가 깨진다던가.
소행성과 본선의 충돌+본선의 급수시설 심각한 고장이라는 최악의 상황을 마주하고,
때맞추어 나타난 테라포밍이 가능한 행성으로의 첫 강하, 퍼스트 카운트다운에까지 엮인다.

한데 이 행성. 우주에서 본 것과는 달리 이상한 생태계를 가지고 있는 것은 물론이요,
덕분에 같이 강하했어야 했을 8개의 강하실린더는 멀게는 수백 킬로미터까지 제각각 산개했다.
본선과 연결할 궤도엘리베이터를 짓기 위해서는 실린더에 실린 자재들이 필요한 상황!
졸지에 개중 최고계급자란 이유로 대장이 된 존 윌리엄스는 그것만으로도 억울한데,

“이방인들이여…… 하늘에서 떨어진 용사들이여, 우리를 도와주소서.”
“어라? 여자? 뭐……뭐냐! 여자 민간인! 정체를 밝혀라!”
“우……우리는 미드가르드의 엘프들입니다. 이방의 전사들이여.”
“에……엘프으?”
“중위님, 엘프라는데요?”

엘프들이 나타나서 도와달란다. 드래곤과 싸워달란다. 드래곤, 야! 그게 말이 돼?",1,390,77,https://comicthumb-phinf.pstatic.net/20161103_138/pocket_1478155322862m4Xzi_JPEG/__274_.jpg?type=m260
코리언 타이거,완결,현판,진필명,"수방사 특임대 출신, 종합무술인 김한호!몸으로 말고, 머리로 한번 승부 해 보겠다는데 그게 욕심이란 건가?
				",1,198,5,https://comicthumb-phinf.pstatic.net/20150821_75/pocket_1440138890508GjuA8_JPEG/1.jpg?type=m260
9클래스 마스터 검수련기 [단행본],완결,판타지,가람,"“마법이 배우고 싶어요. 아버지 허락해 주세요.”
제국 최고 무신 가문의 로니엘. 아버지를 졸라 1클래스의 마법 수련을 허락받다.
헌대 10년만에 9클래스라니?
경이로운 경지에 도달한 로니엘은 외면하던 검술에 10클래스의 비밀이 숨겨져 있는 것을 알게 되는데.",9,7,52,https://comicthumb-phinf.pstatic.net/20140523_79/pocket_14008361039341ljbT_JPEG/9%C5%AC%B7%A1%BD%BA_7.JPG?type=m260
검귀의선 [단행본],완결,무협,임하민,"임하민 신무협 장편 소설 『검귀의선』
위세를 잃고 몰락해 가는 설씨세가 그곳에 수상한 무술 교관이 들어왔다.

최후의 전투를 끝으로 산화했다고 알려진 무림 제일의 검대, 귀면피풍대의 대주이자 전장의 검귀(劍鬼) 장연우.
‘다시는 내가 정을 준 이들을 데려가지 마시오.’ 험난한 비정강호, 마지막 안식처를 지키기 위해 그가 검을 들었다!",32,10,33,https://comicthumb-phinf.pstatic.net/20180322_187/pocket_1521692540439y6dPs_JPEG/cover10.jpg?type=m260
왕 게임,완결,미스터리,카나자와 노부아키,"'키스하라'
'인기투표를 반 전원이 실시해라. 인기가 없는 쪽에 벌을 내린다'
'반 친구 두 명에게 '죽어'라고 쓴 문자를 보내라'

부조리한 명령의 연속!! 당신은 살아남을 수 있겠는가?
일본 DeNA 모바게타운 조회수 5000만! 시리즈 누계 530만부를 돌파한 화제작!
모든 것을 파멸로 몰고 가는 ‘왕 게임’이 시작된다!

시즈오카 현립 타마오카 고등학교에 다니는 평범한 고교생 카나자와 노부아키. 그는 어느 날 밤 의문의 문자를 받게 된다. 바로 ‘왕’이라는 자로부터 온, 같은 반의 히로후미와 미나코가 서로 키스를 하라는 명령이 담긴 문자를. 이튿날, 반 전체에 도착한 그 문자에 소란이 일어나지만 장난기 섞인 재촉에 결국 명령받은 두 사람은 키스를 하고 다들 재미있어 하는 가운데 다시 평범한 일상으로 돌아간다. 하지만 그 날 이후로도 밤이면 어김없이 ‘왕’의 문자가 온다. 발을 핥으라거나 가슴을 만지라는 등 점차 이상해지는 그 명령에 결국 따르지 않는 친구가 나오고, 그 날 밤 명령을 어긴 친구들이 ‘목을 매고 죽는다’는 벌칙 문자를 받게 되는데…….",2,82,14,https://comicthumb-phinf.pstatic.net/20140711_117/pocket_1405068601774EzFQb_JPEG/82.jpg?type=m260
청운전기 [단행본],완결,무협,장호,"파란을 불러일으킬 바로 그 작품!
장호 신무협 장편소설!

<청운전기>

특별한 무공?
고절한 초식?
그딴 건 키우지 않는다.

천하제일을 장담하던 기괴한 사부는,
엿가락처럼 쭉쭉 늘어나는 특별한 신체를 만들어 줬을 뿐이다.

“이걸로…… 증명해 달라는 거요? 사부.”

청운, 특별한 몸(?)을 담보 삼아
절대자가 되기 위해 비상하다!",3,18,10,https://comicthumb-phinf.pstatic.net/20150206_212/pocket_14232136213543XKo8_JPEG/%C3%BB%BF%EE%C0%FC%B1%E2.jpg?type=m260
혈영암제 [단행본],완결,무협,터르,"잘 먹고 잘사는 게 꿈인 마영살대 꼴찌 서열, 일백이십호 신선규. 그가 꿈꾸는 평범한 일상을 위한 고군분투가 시작된다.
				",9,9,25,https://comicthumb-phinf.pstatic.net/20150910_249/pocket_1441866008693LBaxL_JPEG/09.jpg?type=m260
대사형 반트 [연재 판타지],완결,판타지,대호,"대호 판타지 장편 소설

『대사형 반트』!

스승의 업을 이루고자 대륙을 떠돌던 반트,
3년 만에 귀환하다!

그러나 스승의 바람을 세우고 돌아온
그를 기다리고 있던 것은
사라진 자신의 집.

이후 스승과 가족을 찾았지만,
그를 기다리는 것은 파란만장한 앞날!

“제 가족이, 제가 지켜야 할 것들이 있으니까요.”

자신의 사문, 피닉스 헤르젠을 일으켜 세우고,
앞을 가로막는 이들에게 ‘징벌’을 내리리라.

그의 벌일 가슴 따뜻한 행보를 기억하라!


저자 : 대호(大昊)

격동의 70년대 후반 출생.
현재 부산에서 서식 중.

독자 분들께 즐거운 시간을 드리고 싶습니다. 그리고 어설픈 글이나마 읽는 동안은 미소 지을 수 있었으면 좋겠습니다.

앞으로도 좋은 글을 쓰고자 노력하겠습니다.",1,225,29,https://comicthumb-phinf.pstatic.net/20201027_209/pocket_1603793398445K6uai_JPEG/169515_1.jpg?type=m260
탑 변호사 고판석,완결,현판,고광(高光),"내 이름 고판석(高判磶)
그래 난 신림동 고시촌에서 사법고시에 청춘을 바쳤다!
그시절의 난 젊었고 포부도 컸다.
항상 머릿속에는 푸른 미래를 꿈꿨다.
하지만 거듭된 낙방 속에 신림동의 주춧돌이 되어버린 마냥
…… 그곳을 벗어나질 못하길 어언 15년

난 어느새 신림동 신선이 되어 있었다.",1,146,92,https://comicthumb-phinf.pstatic.net/20210331_66/pocket_1617170174138bsYPb_JPEG/264721.jpg?type=m260
T와 팬티와 좋은 이야기(체험판) [단행본],연재중,라이트노벨,Taishi Motomura,"상상초월의 위기가 일상을 습격한다!

“야… 왜 이래.”
―차가운 눈으로 나를 올려다보는 소녀는 소꿉친구인 히카리.
음, 가슴의 감촉이 직접적으로… 아무튼, 도대체 내 몸에 무슨 일이 일어나고 있는 거지?!
제7회 MF 문고 J신인상 ‘우수상’ 수상!
노도의 합체 러브 코미디, 결론은 좋은(변태)이야기 시작!!
T to pants to ii hanashi
ⓒ 2011 by Taishi Motomura
First published in Japan in 2011 by MEDIA FACTORY, INC.
Korean translation rights reserved by DAEWON C.I. INC.
Under the license from MEDIA FATORY, INC., Tokyo.

",0,1,2,https://comicthumb-phinf.pstatic.net/20130614_206/pocket_1371174489570WXFr2_JPEG/_t____1_.jpg?type=m260
힐러지만 괜찮아,완결,현판,네모리노,"끝없이 생겨나는 던전과 그 안에서 쏟아져 나오는 몬스터들로 인해 인류의 생존이 위협받고 있는 시대. 유일한 희망은 각성을 통해 놀라운 능력을 얻게 된 헌터뿐.
일꾼으로 7년 동안 고생하던 오세천이 기적과도 같이 헌터로 각성하는데 성공한다. 그가 각성한 클래스는 힐러.
그러나 이미 값싸고 질 좋은 포션 개발의 상용화로 힐러의 가치가 바닥까지 떨어진 뒤였다.
그러나 포기하기에는 아직 이르다! 우연한 기회에 신성의 파편을 얻게 된 그는 이를 통해 힐러의 한계를 뛰어 넘어 정상을 목표로 힘찬 걸음을 내딛게 되는데.
그를 가로막는 거대한 적. 블랙 헌터.
과연 그는 원하던 절대 무력을 손에 넣어 세상에서 가장 자유로운 사내가 될 수 있을 것인가?",1,176,38,https://comicthumb-phinf.pstatic.net/20160930_145/pocket_1475228051028nPGpd_JPEG/-_.jpg?type=m260
트란들로스의 신좌,완결,판타지,훈서로,"평범했던 25살의 남자 강지혁.
그는 매주 생사의 경계선, 게이트에 입장해야하는 처지에 놓이게 되는데.

한 남자가 미지(未知)의 대적자로서 살아가는 이야기.",1,147,23,https://comicthumb-phinf.pstatic.net/20160913_231/pocket_1473745190702pXM9X_JPEG/--.jpg?type=m260
약골무적 [단행본],완결,무협,박성진,"<절대무적> <천뢰무한> <광마>
신조어 ‘금시조 월드’의 장본인!

<약골무적>

친구의 복수를 위한 한 사내의
처절한 몸부림이 시작된다!

타고나길 약하게 태어나, 그만큼 겁 또한 많았던 남자.
고통을 두려워하고, 남을 때리는 것도 무서웠던 정소운.
그가 친구의 죽음 이후 달라진다.
친구의 복수를 하기 위해 운명을 바꾸려 노력하고,
자신을 철저히 뜯어고쳐 세상에 맞선다.

투명구심(投命求心)!
고통이 자신의 것임을 깨달을 때까지 도전하여라.
죽음이 두려울 때면 또다시 천번이고 만번이고 고쳐 죽어라.
자신이 이미 죽었음을 인정할 때까지
쉬지 않고 고통 받고 죽어 보아라",3,18,18,https://comicthumb-phinf.pstatic.net/20141103_144/pocket_1415001896710J69DD_JPEG/%BE%E0%B0%F1%B9%AB%C0%FB.jpg?type=m260
